id,name,type,criticality
COMP_05740,Component DECIDE 79,Chemical,Low
COMP_05741,Component CULTURE 43,Chemical,Low
COMP_05742,Component COLLEGE 50,Metal,Low
COMP_05743,Component KEEP 24,Chemical,High
COMP_05744,Component AMOUNT 39,Metal,Medium
COMP_05745,Component SITUATION 56,Metal,Medium
COMP_05746,Component ADD 20,Plastic,Low
COMP_05747,Component THEIR 31,Chemical,High
COMP_05748,Component NEWS 88,Plastic,Low
COMP_05749,Component MOTHER 70,Chemical,High
COMP_05750,Component SPORT 79,Metal,Medium
COMP_05751,Component TRADITIONAL 16,Electronic,High
COMP_05752,Component NIGHT 44,Electronic,Low
COMP_05753,Component FOLLOW 30,Plastic,High
COMP_05754,Component TOWN 46,Chemical,Low
COMP_05755,Component WORRY 41,Plastic,High
COMP_05756,Component RECEIVE 80,Metal,Low
COMP_05757,Component CUSTOMER 85,Metal,Medium
COMP_05758,Component WHILE 98,Plastic,High
COMP_05759,Component ORDER 87,Metal,High
COMP_05760,Component BE 83,Metal,Low
COMP_05761,Component DEFENSE 68,Plastic,Medium
COMP_05762,Component RULE 89,Plastic,Medium
COMP_05763,Component EXAMPLE 88,Chemical,Medium
COMP_05764,Component PRESIDENT 37,Metal,High
COMP_05765,Component MACHINE 22,Electronic,Low
COMP_05766,Component ELSE 24,Chemical,Low
COMP_05767,Component BUY 76,Chemical,Low
COMP_05768,Component UPON 13,Electronic,Low
COMP_05769,Component VALUE 11,Metal,High
COMP_05770,Component THE 33,Chemical,Low
COMP_05771,Component AGAINST 78,Metal,Low
COMP_05772,Component HIS 98,Electronic,High
COMP_05773,Component DIFFERENCE 48,Plastic,Medium
COMP_05774,Component OR 72,Plastic,Low
COMP_05775,Component NATIONAL 72,Plastic,Low
COMP_05776,Component NEWSPAPER 44,Chemical,Low
COMP_05777,Component QUITE 27,Metal,Medium
COMP_05778,Component RECEIVE 73,Electronic,Medium
COMP_05779,Component PLAN 20,Electronic,Medium
COMP_05780,Component DO 73,Metal,High
COMP_05781,Component BLOOD 90,Chemical,High
COMP_05782,Component SOUND 49,Plastic,Low
COMP_05783,Component COLLEGE 60,Chemical,Medium
COMP_05784,Component PRICE 20,Plastic,Medium
COMP_05785,Component SCORE 98,Electronic,Low
COMP_05786,Component ACROSS 68,Chemical,Medium
COMP_05787,Component FOREIGN 83,Chemical,High
COMP_05788,Component TV 36,Electronic,Low
COMP_05789,Component UNIT 13,Metal,High
COMP_05790,Component SIMPLY 90,Chemical,High
COMP_05791,Component EXPERT 34,Plastic,Low
COMP_05792,Component COLOR 68,Metal,High
COMP_05793,Component MORNING 62,Chemical,Medium
COMP_05794,Component UNDERSTAND 22,Metal,Low
COMP_05795,Component THESE 44,Plastic,Low
COMP_05796,Component TELL 43,Chemical,Medium
COMP_05797,Component CHECK 45,Metal,Medium
COMP_05798,Component ECONOMY 34,Metal,Medium
COMP_05799,Component SING 40,Electronic,High
COMP_05800,Component KNOW 11,Chemical,Low
COMP_05801,Component CAPITAL 94,Metal,Medium
COMP_05802,Component LAWYER 98,Plastic,High
COMP_05803,Component ALONG 84,Electronic,High
COMP_05804,Component SOUTH 17,Chemical,Low
COMP_05805,Component BED 77,Metal,Medium
COMP_05806,Component AGAINST 54,Plastic,High
COMP_05807,Component RECORD 65,Plastic,Medium
COMP_05808,Component PRETTY 69,Electronic,Low
COMP_05809,Component WHAT 70,Metal,Low
COMP_05810,Component MILLION 55,Plastic,Medium
COMP_05811,Component CHOOSE 25,Electronic,Medium
COMP_05812,Component SKIN 31,Plastic,High
COMP_05813,Component THOUGHT 42,Plastic,Medium
COMP_05814,Component OPERATION 10,Metal,Medium
COMP_05815,Component PRICE 96,Metal,High
COMP_05816,Component PROGRAM 94,Metal,Low
COMP_05817,Component YOURSELF 49,Chemical,Medium
COMP_05818,Component DESIGN 26,Metal,High
COMP_05819,Component SEEM 89,Metal,High
COMP_05820,Component NIGHT 45,Metal,High
COMP_05821,Component CONGRESS 11,Metal,Low
COMP_05822,Component AUTHORITY 92,Electronic,High
COMP_05823,Component CARD 75,Plastic,Medium
COMP_05824,Component THROUGHOUT 25,Chemical,Medium
COMP_05825,Component SKIN 83,Metal,Medium
COMP_05826,Component TELEVISION 50,Metal,High
COMP_05827,Component PUSH 90,Chemical,High
COMP_05828,Component BETWEEN 75,Plastic,High
COMP_05829,Component AMONG 79,Metal,High
COMP_05830,Component BILL 25,Chemical,Medium
COMP_05831,Component HIGH 68,Metal,Medium
COMP_05832,Component SOMETIMES 24,Plastic,Low
COMP_05833,Component BIT 95,Electronic,Medium
COMP_05834,Component ACCEPT 64,Metal,Medium
COMP_05835,Component WHO 79,Electronic,High
COMP_05836,Component JOIN 11,Plastic,High
COMP_05837,Component ANYONE 71,Electronic,Medium
COMP_05838,Component TODAY 36,Metal,High
COMP_05839,Component SKILL 85,Metal,High
COMP_05840,Component PLACE 91,Metal,High
COMP_05841,Component MIGHT 77,Electronic,Low
COMP_05842,Component SYSTEM 77,Chemical,Low
COMP_05843,Component MYSELF 44,Metal,High
COMP_05844,Component FIVE 12,Electronic,Low
COMP_05845,Component ORDER 74,Electronic,High
COMP_05846,Component MEET 97,Metal,High
COMP_05847,Component REQUIRE 77,Chemical,Medium
COMP_05848,Component AGREE 15,Metal,Low
COMP_05849,Component FATHER 59,Chemical,Medium
COMP_05850,Component WRITER 93,Plastic,High
COMP_05851,Component REPRESENT 53,Chemical,Medium
COMP_05852,Component PUSH 22,Plastic,High
COMP_05853,Component CLEAR 26,Metal,High
COMP_05854,Component SCENE 91,Electronic,Medium
COMP_05855,Component ALONG 88,Electronic,Low
COMP_05856,Component PARTY 61,Chemical,Medium
COMP_05857,Component LEFT 40,Metal,Low
COMP_05858,Component REPORT 56,Electronic,Medium
COMP_05859,Component TOTAL 10,Metal,Low
COMP_05860,Component LOT 36,Chemical,High
COMP_05861,Component THESE 73,Plastic,Medium
COMP_05862,Component REPORT 17,Plastic,Medium
COMP_05863,Component INTO 98,Plastic,Low
COMP_05864,Component THREE 29,Metal,Medium
COMP_05865,Component WHEN 90,Chemical,Medium
COMP_05866,Component LAST 89,Plastic,Low
COMP_05867,Component RELIGIOUS 28,Electronic,Medium
COMP_05868,Component THAN 97,Plastic,High
COMP_05869,Component EFFECT 31,Chemical,Medium
COMP_05870,Component BOARD 54,Electronic,Low
COMP_05871,Component ALONE 10,Metal,High
COMP_05872,Component APPLY 72,Metal,Low
COMP_05873,Component PLAYER 82,Chemical,Low
COMP_05874,Component FORCE 82,Electronic,High
COMP_05875,Component GOOD 48,Electronic,Low
COMP_05876,Component DEEP 95,Metal,Medium
COMP_05877,Component BALL 74,Electronic,High
COMP_05878,Component PICTURE 25,Plastic,Medium
COMP_05879,Component SHORT 41,Plastic,Medium
COMP_05880,Component TOWARD 12,Chemical,High
COMP_05881,Component STRATEGY 64,Chemical,High
COMP_05882,Component WESTERN 91,Plastic,Medium
COMP_05883,Component SECTION 15,Chemical,High
COMP_05884,Component PROJECT 24,Metal,High
COMP_05885,Component FAMILY 69,Electronic,Medium
COMP_05886,Component CHAIR 70,Electronic,Low
COMP_05887,Component CENTER 39,Metal,Medium
COMP_05888,Component WHO 93,Metal,Low
COMP_05889,Component DIFFICULT 50,Chemical,Medium
COMP_05890,Component IDENTIFY 31,Plastic,Medium
COMP_05891,Component GENERAL 81,Metal,Low
COMP_05892,Component SIX 18,Chemical,High
COMP_05893,Component SYSTEM 46,Plastic,Medium
COMP_05894,Component EDGE 60,Plastic,Medium
COMP_05895,Component COMMUNITY 29,Electronic,Low
COMP_05896,Component MATERIAL 35,Metal,Low
COMP_05897,Component BASE 10,Plastic,Medium
COMP_05898,Component EVENING 36,Chemical,Low
COMP_05899,Component VISIT 99,Plastic,Low
COMP_05900,Component TRAVEL 32,Electronic,Medium
COMP_05901,Component MEET 24,Metal,Medium
COMP_05902,Component STAND 70,Chemical,Low
COMP_05903,Component RULE 89,Electronic,Low
COMP_05904,Component COULD 22,Chemical,Medium
COMP_05905,Component QUICKLY 93,Chemical,Low
COMP_05906,Component RESOURCE 77,Metal,High
COMP_05907,Component HALF 94,Metal,Low
COMP_05908,Component ADD 96,Metal,Medium
COMP_05909,Component MEET 27,Chemical,Medium
COMP_05910,Component YET 94,Chemical,Medium
COMP_05911,Component HUMAN 56,Metal,High
COMP_05912,Component TALK 41,Metal,Medium
COMP_05913,Component CLAIM 65,Chemical,Low
COMP_05914,Component DEAL 36,Electronic,Low
COMP_05915,Component DRIVE 32,Metal,Low
COMP_05916,Component TEN 80,Plastic,High
COMP_05917,Component CARE 53,Electronic,High
COMP_05918,Component STAR 21,Electronic,Medium
COMP_05919,Component LOW 13,Chemical,High
COMP_05920,Component WHERE 26,Electronic,Medium
COMP_05921,Component HOTEL 47,Plastic,Low
COMP_05922,Component AMONG 12,Metal,Medium
COMP_05923,Component PARTY 76,Electronic,High
COMP_05924,Component RECOGNIZE 98,Metal,Low
COMP_05925,Component EXPLAIN 51,Metal,Medium
COMP_05926,Component WHATEVER 48,Plastic,Low
COMP_05927,Component FOR 23,Chemical,Low
COMP_05928,Component TELEVISION 64,Metal,Low
COMP_05929,Component US 54,Plastic,Medium
COMP_05930,Component WIFE 72,Electronic,High
COMP_05931,Component EVENT 27,Electronic,Low
COMP_05932,Component MY 33,Plastic,High
COMP_05933,Component DOCTOR 49,Plastic,Low
COMP_05934,Component BECAUSE 66,Electronic,High
COMP_05935,Component MISSION 55,Plastic,Medium
COMP_05936,Component WORLD 34,Chemical,Low
COMP_05937,Component WIN 78,Electronic,Medium
COMP_05938,Component STATE 99,Metal,Low
COMP_05939,Component STUDENT 50,Metal,Low
COMP_05940,Component YOUNG 42,Metal,High
COMP_05941,Component REDUCE 92,Chemical,High
COMP_05942,Component FEW 27,Chemical,High
COMP_05943,Component SKIN 86,Plastic,Low
COMP_05944,Component PARTY 83,Electronic,Low
COMP_05945,Component UNDERSTAND 33,Electronic,Medium
COMP_05946,Component TODAY 76,Plastic,Low
COMP_05947,Component DIFFICULT 72,Plastic,High
COMP_05948,Component JUST 56,Electronic,Medium
COMP_05949,Component ACT 77,Metal,High
COMP_05950,Component SUCCESS 69,Chemical,High
COMP_05951,Component BACK 46,Metal,Low
COMP_05952,Component INFORMATION 94,Metal,Medium
COMP_05953,Component BEAT 84,Metal,High
COMP_05954,Component LEAST 10,Electronic,Medium
COMP_05955,Component SEND 69,Metal,Low
COMP_05956,Component MUSIC 11,Electronic,High
COMP_05957,Component MATTER 20,Metal,Medium
COMP_05958,Component YOUNG 68,Metal,Medium
COMP_05959,Component SKILL 91,Metal,Low
COMP_05960,Component STEP 15,Plastic,Medium
COMP_05961,Component THANK 68,Metal,Low
COMP_05962,Component SEEK 75,Electronic,Medium
COMP_05963,Component IDENTIFY 59,Plastic,Low
COMP_05964,Component DOG 55,Chemical,High
COMP_05965,Component SIMPLY 70,Electronic,Medium
COMP_05966,Component ALLOW 57,Metal,Medium
COMP_05967,Component WITH 34,Plastic,Low
COMP_05968,Component MEMORY 56,Chemical,Medium
COMP_05969,Component DECISION 17,Metal,Medium
COMP_05970,Component MAKE 71,Electronic,Medium
COMP_05971,Component COMMERCIAL 41,Plastic,High
COMP_05972,Component CIVIL 50,Plastic,Medium
COMP_05973,Component THOUGH 44,Electronic,Medium
COMP_05974,Component VERY 42,Metal,Medium
COMP_05975,Component REALLY 20,Electronic,Low
COMP_05976,Component FOUR 94,Metal,Medium
COMP_05977,Component MEDICAL 82,Electronic,High
COMP_05978,Component HOTEL 67,Electronic,Medium
COMP_05979,Component OFFER 18,Chemical,Medium
COMP_05980,Component EVERY 64,Chemical,Low
COMP_05981,Component NICE 80,Plastic,Medium
COMP_05982,Component EFFECT 48,Electronic,High
COMP_05983,Component INTERESTING 13,Electronic,High
COMP_05984,Component DETAIL 27,Plastic,High
COMP_05985,Component PLAN 40,Electronic,Medium
COMP_05986,Component BY 37,Metal,Low
COMP_05987,Component LIFE 55,Chemical,Low
COMP_05988,Component THANK 63,Electronic,Medium
COMP_05989,Component ALONE 10,Metal,Medium
COMP_05990,Component BLUE 54,Electronic,Medium
COMP_05991,Component TEST 20,Plastic,High
COMP_05992,Component DEVELOPMENT 45,Plastic,Low
COMP_05993,Component STORE 74,Metal,High
COMP_05994,Component MUST 19,Plastic,Low
COMP_05995,Component POSSIBLE 40,Chemical,Low
COMP_05996,Component ONTO 23,Electronic,Medium
COMP_05997,Component OFFER 32,Metal,Low
COMP_05998,Component BLUE 66,Plastic,Low
COMP_05999,Component ACCORDING 45,Plastic,High
COMP_06000,Component CHARGE 95,Chemical,Medium
COMP_06001,Component OUTSIDE 63,Chemical,Medium
COMP_06002,Component FUND 94,Plastic,High
COMP_06003,Component THAN 37,Chemical,Low
COMP_06004,Component LETTER 30,Metal,Medium
COMP_06005,Component ONE 12,Metal,Low
COMP_06006,Component NATURE 98,Plastic,Medium
COMP_06007,Component CARD 67,Chemical,High
COMP_06008,Component CONSUMER 25,Chemical,High
COMP_06009,Component REMEMBER 94,Metal,High
COMP_06010,Component DETAIL 26,Metal,Medium
COMP_06011,Component WORK 57,Chemical,Low
COMP_06012,Component EACH 20,Plastic,Low
COMP_06013,Component RESEARCH 75,Chemical,Low
COMP_06014,Component TOO 47,Chemical,Medium
COMP_06015,Component TRUTH 69,Plastic,Low
COMP_06016,Component TOTAL 58,Plastic,High
COMP_06017,Component WIFE 69,Plastic,Low
COMP_06018,Component GREAT 58,Metal,Low
COMP_06019,Component NEXT 18,Chemical,Low
COMP_06020,Component LAUGH 96,Electronic,Low
COMP_06021,Component CENTURY 42,Metal,Low
COMP_06022,Component DIFFICULT 17,Electronic,High
COMP_06023,Component EYE 39,Chemical,Low
COMP_06024,Component TREAT 58,Electronic,High
COMP_06025,Component CHANGE 93,Metal,High
COMP_06026,Component REALIZE 48,Chemical,Low
COMP_06027,Component CATCH 25,Chemical,High
COMP_06028,Component DRIVE 88,Electronic,Low
COMP_06029,Component THANK 41,Chemical,Medium
COMP_06030,Component FILM 41,Chemical,Low
COMP_06031,Component WHEN 65,Chemical,High
COMP_06032,Component SORT 25,Chemical,High
COMP_06033,Component CATCH 67,Electronic,Low
COMP_06034,Component CHARGE 23,Chemical,High
COMP_06035,Component KEY 44,Plastic,Low
COMP_06036,Component FIVE 78,Metal,Low
COMP_06037,Component BAG 29,Electronic,High
COMP_06038,Component ADULT 70,Plastic,Low
COMP_06039,Component CAMPAIGN 29,Metal,Low
COMP_06040,Component EVENING 19,Chemical,Medium
COMP_06041,Component PROVIDE 41,Electronic,Low
COMP_06042,Component FACE 55,Electronic,Low
COMP_06043,Component SUCH 80,Electronic,High
COMP_06044,Component CHANCE 19,Electronic,Low
COMP_06045,Component DARK 25,Electronic,Medium
COMP_06046,Component WALL 17,Metal,Medium
COMP_06047,Component ACCEPT 41,Electronic,Low
COMP_06048,Component HIM 97,Electronic,Medium
COMP_06049,Component I 46,Chemical,High
COMP_06050,Component TEST 82,Chemical,High
COMP_06051,Component IN 55,Plastic,High
COMP_06052,Component STEP 41,Chemical,High
COMP_06053,Component GREEN 94,Chemical,Medium
COMP_06054,Component SOMEONE 43,Plastic,Medium
COMP_06055,Component LEFT 31,Electronic,High
COMP_06056,Component LIVE 97,Electronic,High
COMP_06057,Component KNOW 50,Plastic,Medium
COMP_06058,Component ACTUALLY 43,Chemical,Low
COMP_06059,Component SHOULD 48,Chemical,Low
COMP_06060,Component SOUTHERN 75,Metal,Low
COMP_06061,Component INTERNATIONAL 85,Plastic,Low
COMP_06062,Component BOX 60,Electronic,High
COMP_06063,Component PROJECT 99,Electronic,Low
COMP_06064,Component PULL 88,Plastic,Medium
COMP_06065,Component CITY 32,Chemical,Medium
COMP_06066,Component HEAVY 21,Electronic,Low
COMP_06067,Component CAPITAL 43,Metal,Medium
COMP_06068,Component MENTION 44,Metal,Medium
COMP_06069,Component EVENING 20,Plastic,Low
COMP_06070,Component ECONOMY 44,Metal,Medium
COMP_06071,Component FIVE 12,Plastic,High
COMP_06072,Component CONSIDER 24,Plastic,High
COMP_06073,Component CAPITAL 54,Metal,High
COMP_06074,Component AHEAD 97,Chemical,High
COMP_06075,Component NUMBER 35,Electronic,High
COMP_06076,Component FOREIGN 56,Metal,Medium
COMP_06077,Component EASY 89,Metal,Medium
COMP_06078,Component PRACTICE 69,Metal,Medium
COMP_06079,Component NOT 26,Plastic,Medium
COMP_06080,Component THERE 66,Metal,Low
COMP_06081,Component MUSIC 65,Metal,High
COMP_06082,Component WORK 57,Plastic,High
COMP_06083,Component ORDER 58,Electronic,High
COMP_06084,Component USE 85,Electronic,High
COMP_06085,Component DECISION 17,Chemical,Low
COMP_06086,Component SAVE 90,Plastic,Low
COMP_06087,Component OUR 53,Chemical,High
COMP_06088,Component AGREEMENT 70,Chemical,Low
COMP_06089,Component ENERGY 58,Metal,Medium
COMP_06090,Component SEA 92,Chemical,Medium
COMP_06091,Component BLACK 29,Metal,High
COMP_06092,Component LEARN 73,Metal,Medium
COMP_06093,Component POINT 75,Electronic,High
COMP_06094,Component ITS 27,Plastic,Medium
COMP_06095,Component EVERY 56,Metal,High
COMP_06096,Component IN 66,Metal,Medium
COMP_06097,Component LAY 29,Electronic,Low
COMP_06098,Component YOUR 87,Metal,High
COMP_06099,Component NATION 86,Chemical,High
COMP_06100,Component ACTION 92,Plastic,Low
COMP_06101,Component SPACE 78,Electronic,Medium
COMP_06102,Component CITIZEN 14,Chemical,High
COMP_06103,Component THAT 94,Chemical,Low
COMP_06104,Component THEN 76,Electronic,Medium
COMP_06105,Component INCLUDING 77,Plastic,High
COMP_06106,Component RED 98,Metal,Low
COMP_06107,Component TREATMENT 68,Metal,Medium
COMP_06108,Component SIDE 60,Metal,Medium
COMP_06109,Component ONE 55,Electronic,Medium
COMP_06110,Component MAY 52,Plastic,Low
COMP_06111,Component FILM 43,Chemical,Medium
COMP_06112,Component SITUATION 17,Chemical,Low
COMP_06113,Component OPERATION 74,Metal,High
COMP_06114,Component HAIR 83,Electronic,High
COMP_06115,Component BRING 21,Metal,High
COMP_06116,Component PROFESSIONAL 21,Electronic,Low
COMP_06117,Component PRODUCE 24,Electronic,Low
COMP_06118,Component BOARD 39,Electronic,Medium
COMP_06119,Component LIKE 92,Metal,Low
COMP_06120,Component THE 63,Metal,Medium
COMP_06121,Component USE 73,Metal,High
COMP_06122,Component LANGUAGE 44,Metal,Medium
COMP_06123,Component RECORD 44,Electronic,Medium
COMP_06124,Component SELL 78,Electronic,Low
COMP_06125,Component SCHOOL 21,Chemical,Medium
COMP_06126,Component LATE 32,Electronic,Medium
COMP_06127,Component BUILDING 46,Plastic,Medium
COMP_06128,Component CHOICE 26,Metal,Medium
COMP_06129,Component FAST 65,Plastic,Low
COMP_06130,Component MILLION 83,Electronic,Low
COMP_06131,Component SUDDENLY 70,Metal,Low
COMP_06132,Component SUBJECT 81,Metal,High
COMP_06133,Component RETURN 67,Plastic,Low
COMP_06134,Component HOW 84,Metal,High
COMP_06135,Component WILL 93,Chemical,Low
COMP_06136,Component QUALITY 42,Plastic,High
COMP_06137,Component OK 54,Metal,High
COMP_06138,Component GAS 82,Chemical,High
COMP_06139,Component STOCK 71,Metal,Medium
COMP_06140,Component ROCK 23,Chemical,High
COMP_06141,Component PAY 71,Electronic,High
COMP_06142,Component LOSS 61,Chemical,High
COMP_06143,Component HUMAN 73,Plastic,Medium
COMP_06144,Component LARGE 25,Electronic,High
COMP_06145,Component FIVE 47,Chemical,Medium
COMP_06146,Component STILL 31,Chemical,High
COMP_06147,Component LATER 43,Plastic,High
COMP_06148,Component ORGANIZATION 67,Electronic,Medium
COMP_06149,Component COACH 24,Chemical,Low
COMP_06150,Component WIDE 10,Metal,High
COMP_06151,Component LEAD 66,Chemical,High
COMP_06152,Component HOLD 41,Electronic,High
COMP_06153,Component PIECE 16,Electronic,High
COMP_06154,Component RESEARCH 55,Chemical,Low
COMP_06155,Component VOTE 11,Plastic,Medium
COMP_06156,Component PULL 28,Metal,Low
COMP_06157,Component AMOUNT 85,Electronic,Low
COMP_06158,Component COVER 42,Metal,High
COMP_06159,Component OIL 72,Plastic,Medium
COMP_06160,Component COLLECTION 47,Chemical,Medium
COMP_06161,Component MATERIAL 58,Chemical,Medium
COMP_06162,Component THOUGHT 48,Metal,Low
COMP_06163,Component YEAH 87,Chemical,Medium
COMP_06164,Component LOOK 60,Plastic,Medium
COMP_06165,Component SAY 17,Chemical,Low
COMP_06166,Component FINISH 73,Metal,Low
COMP_06167,Component ITEM 75,Electronic,Medium
COMP_06168,Component POSSIBLE 44,Metal,Low
COMP_06169,Component SOLDIER 13,Metal,High
COMP_06170,Component FALL 10,Electronic,High
COMP_06171,Component SENIOR 21,Chemical,Medium
COMP_06172,Component OFF 46,Plastic,Low
COMP_06173,Component COVER 58,Electronic,High
COMP_06174,Component GO 38,Plastic,Low
COMP_06175,Component SEND 76,Plastic,High
COMP_06176,Component FILL 26,Plastic,Low
COMP_06177,Component SUGGEST 65,Plastic,High
COMP_06178,Component FORM 81,Metal,High
COMP_06179,Component MANAGEMENT 76,Electronic,High
COMP_06180,Component HUNDRED 35,Plastic,Low
