id,name,tier,country_id,esg_score,carbon_intensity
SUP_T3_01269,Mitchell and Sons Raw,3,BG,57.5,699.3
SUP_T3_01270,Lee and Sons Raw,3,SB,81.5,57.0
SUP_T3_01271,French and Sons Raw,3,HR,43.5,293.4
SUP_T3_01272,"Lawrence, Hall and Ramirez Raw",3,CU,70.6,551.2
SUP_T3_01273,Cobb Ltd Raw,3,MT,80.6,529.3
SUP_T3_01274,Davenport Group Raw,3,SO,75.6,83.5
SUP_T3_01275,"Mercer, Green and Perez Raw",3,CM,40.6,485.1
SUP_T3_01276,Ross LLC Raw,3,GH,74.9,591.9
SUP_T3_01277,"Anderson, Peterson and Medina Raw",3,CV,50.0,616.2
SUP_T3_01278,Morris-Taylor Raw,3,TV,83.8,248.0
SUP_T3_01279,Davis-Wagner Raw,3,KZ,37.0,50.2
SUP_T3_01280,Olson Inc Raw,3,SM,46.9,450.0
SUP_T3_01281,Floyd LLC Raw,3,GD,65.2,575.7
SUP_T3_01282,Schmidt-Clayton Raw,3,BA,73.5,212.9
SUP_T3_01283,Mitchell-Mendoza Raw,3,ME,62.5,793.1
SUP_T3_01284,Sanchez-Wilson Raw,3,TH,31.2,305.7
SUP_T3_01285,"Welch, Duran and Meyer Raw",3,BZ,39.7,88.6
SUP_T3_01286,Scott LLC Raw,3,HN,79.1,588.6
SUP_T3_01287,Mccarty-Conway Raw,3,ZW,78.2,360.2
SUP_T3_01288,"Pham, Nguyen and Mccann Raw",3,NL,36.3,88.4
SUP_T3_01289,Wolf-Turner Raw,3,SO,53.5,710.8
SUP_T3_01290,Diaz Inc Raw,3,HN,47.4,607.4
SUP_T3_01291,Hawkins-Arellano Raw,3,GH,50.5,162.4
SUP_T3_01292,Pierce-Walsh Raw,3,CU,39.1,340.6
SUP_T3_01293,Stephens-Johnson Raw,3,BD,47.8,303.4
SUP_T3_01294,Williams Ltd Raw,3,GR,75.5,485.0
SUP_T3_01295,"Tapia, Jackson and Wright Raw",3,SA,45.5,564.0
SUP_T3_01296,Stark Inc Raw,3,UG,81.5,606.2
SUP_T3_01297,Howell Ltd Raw,3,AR,80.6,334.2
SUP_T3_01298,Castro-Brandt Raw,3,BY,85.3,765.4
SUP_T3_01299,Bean PLC Raw,3,KW,34.1,439.6
SUP_T3_01300,"Anderson, Shepherd and Knight Raw",3,KW,76.9,407.3
SUP_T3_01301,Moore-Blackwell Raw,3,BA,83.0,717.8
SUP_T3_01302,Harris-Salinas Raw,3,BA,65.8,401.3
SUP_T3_01303,King and Sons Raw,3,BD,64.2,719.8
SUP_T3_01304,Bradley-Robles Raw,3,KW,38.7,217.1
SUP_T3_01305,Johnston Inc Raw,3,CH,65.4,709.5
SUP_T3_01306,Sexton-Ray Raw,3,BA,34.2,639.0
SUP_T3_01307,Evans-Simmons Raw,3,UA,86.8,619.5
SUP_T3_01308,Lee and Sons Raw,3,SN,37.4,465.4
SUP_T3_01309,"Hawkins, Smith and Smith Raw",3,GH,40.3,545.5
SUP_T3_01310,Miller-Williams Raw,3,LK,54.4,775.1
SUP_T3_01311,"Freeman, Morgan and Miller Raw",3,GM,47.2,173.0
SUP_T3_01312,Thomas and Sons Raw,3,LY,71.1,632.2
SUP_T3_01313,"Warner, Goodwin and Miller Raw",3,ST,77.3,211.8
SUP_T3_01314,Ward-Richardson Raw,3,MT,45.1,334.3
SUP_T3_01315,Jones-Hill Raw,3,BG,78.9,717.2
SUP_T3_01316,Harvey-Barrett Raw,3,IR,64.0,780.7
SUP_T3_01317,"Jones, Oneill and Adams Raw",3,MT,70.8,51.7
SUP_T3_01318,Anderson-Owens Raw,3,BN,69.3,193.0
SUP_T3_01319,"Singh, Chan and Kelly Raw",3,BA,62.3,343.8
SUP_T3_01320,Becker-Duncan Raw,3,IT,65.9,117.8
SUP_T3_01321,Hill-Bryan Raw,3,SA,50.6,411.8
SUP_T3_01322,Parrish Group Raw,3,ST,32.0,336.9
SUP_T3_01323,Olson LLC Raw,3,FI,45.2,714.3
SUP_T3_01324,Moss-Frederick Raw,3,KZ,47.2,409.2
SUP_T3_01325,Harris PLC Raw,3,KZ,44.7,137.3
SUP_T3_01326,Romero-Snyder Raw,3,CG,77.0,241.9
SUP_T3_01327,Barker and Sons Raw,3,HN,51.0,283.3
SUP_T3_01328,Nichols-Newman Raw,3,AF,61.8,54.8
SUP_T3_01329,Williams-Miller Raw,3,YE,88.5,357.6
SUP_T3_01330,Rogers-Levine Raw,3,ZW,88.2,323.9
SUP_T3_01331,Perez Group Raw,3,GR,58.8,694.7
SUP_T3_01332,Jones-Figueroa Raw,3,TN,63.0,528.2
SUP_T3_01333,"Peterson, Padilla and Oliver Raw",3,CV,62.7,70.6
SUP_T3_01334,Smith-Diaz Raw,3,BY,32.5,591.6
SUP_T3_01335,"Rodriguez, Reynolds and Lynch Raw",3,PE,40.1,236.8
SUP_T3_01336,Caldwell-Johnson Raw,3,BW,85.0,75.6
SUP_T3_01337,Bell PLC Raw,3,UY,67.3,587.8
SUP_T3_01338,Williams PLC Raw,3,GE,63.6,773.3
SUP_T3_01339,Dunn Ltd Raw,3,BD,87.1,631.8
SUP_T3_01340,Martinez-Perez Raw,3,PE,62.4,404.0
SUP_T3_01341,Montes Group Raw,3,UG,76.6,169.6
SUP_T3_01342,Guerra PLC Raw,3,CG,59.8,669.8
SUP_T3_01343,"Rosales, Molina and Richards Raw",3,BW,45.1,168.1
SUP_T3_01344,"Martin, Blankenship and Cooper Raw",3,MM,64.0,647.9
SUP_T3_01345,"Kerr, Rocha and Cochran Raw",3,LU,64.6,134.8
SUP_T3_01346,Jordan and Sons Raw,3,LA,48.6,136.1
SUP_T3_01347,"Brewer, Miller and Guzman Raw",3,AR,44.1,620.2
SUP_T3_01348,Mckee Group Raw,3,SM,63.4,55.0
SUP_T3_01349,Rivas-Stevens Raw,3,DZ,31.2,108.9
SUP_T3_01350,"Villarreal, Cooley and Richmond Raw",3,GD,40.7,415.8
SUP_T3_01351,Evans Group Raw,3,KZ,71.1,162.5
SUP_T3_01352,Aguilar and Sons Raw,3,IS,38.8,169.4
SUP_T3_01353,Anderson-Burke Raw,3,DZ,34.9,715.6
SUP_T3_01354,"Frost, Young and Jones Raw",3,HN,47.9,760.3
SUP_T3_01355,Delgado-Farley Raw,3,AU,53.9,447.4
SUP_T3_01356,Luna-Young Raw,3,IT,69.5,572.1
SUP_T3_01357,"Hamilton, Clarke and Castillo Raw",3,UA,82.1,251.8
SUP_T3_01358,Phillips-Reid Raw,3,GH,37.9,399.9
SUP_T3_01359,Soto LLC Raw,3,IS,76.8,316.6
SUP_T3_01360,Dean-Ford Raw,3,BG,70.9,478.4
SUP_T3_01361,Martin-Villegas Raw,3,ML,46.5,668.9
SUP_T3_01362,Cox-Rodriguez Raw,3,MT,82.1,348.7
SUP_T3_01363,Goodwin-York Raw,3,AE,62.1,625.3
SUP_T3_01364,Shannon Ltd Raw,3,BZ,74.1,749.0
SUP_T3_01365,"Williams, Moore and Moon Raw",3,LY,42.1,479.6
SUP_T3_01366,Hines and Sons Raw,3,PL,60.5,420.1
SUP_T3_01367,Reilly-Holland Raw,3,TG,71.3,212.1
SUP_T3_01368,"Phillips, Carter and Perkins Raw",3,MV,72.4,57.8
SUP_T3_01369,Woodward-Sims Raw,3,ST,77.7,698.3
SUP_T3_01370,"Williams, Mitchell and Guzman Raw",3,IQ,56.7,495.8
SUP_T3_01371,Hale-Webb Raw,3,MT,38.1,414.1
SUP_T3_01372,Perry-Roberts Raw,3,BJ,74.5,448.6
SUP_T3_01373,Sullivan Ltd Raw,3,SA,72.2,515.7
SUP_T3_01374,"Whitaker, Martinez and Green Raw",3,CU,30.4,323.7
SUP_T3_01375,Livingston and Sons Raw,3,VC,63.9,422.3
SUP_T3_01376,Casey-Hall Raw,3,AE,70.2,70.8
SUP_T3_01377,"Hodges, Robbins and Adams Raw",3,PE,51.0,478.6
SUP_T3_01378,"Villegas, Gaines and Shelton Raw",3,GD,37.1,471.8
SUP_T3_01379,Owens Inc Raw,3,SN,37.6,220.1
SUP_T3_01380,"Wilson, Stevens and Weiss Raw",3,DJ,88.2,387.5
SUP_T3_01381,Collins-Jones Raw,3,DZ,79.9,481.5
SUP_T3_01382,Choi-Murphy Raw,3,IN,75.2,489.1
SUP_T3_01383,"Booker, Smith and Smith Raw",3,SA,39.7,732.1
SUP_T3_01384,Boyd and Sons Raw,3,KZ,62.1,753.4
SUP_T3_01385,"Robles, Robinson and Rivera Raw",3,PL,84.9,657.9
SUP_T3_01386,"Mercer, Nelson and Owen Raw",3,BW,55.8,208.3
SUP_T3_01387,Moore PLC Raw,3,BA,35.0,501.2
SUP_T3_01388,"Allen, Bauer and Gill Raw",3,IS,84.2,400.0
SUP_T3_01389,Jensen-Cohen Raw,3,CU,48.2,694.4
SUP_T3_01390,"Olson, Woods and Villa Raw",3,MM,84.9,274.3
SUP_T3_01391,Wright-Larson Raw,3,CH,79.6,487.1
SUP_T3_01392,Martin and Sons Raw,3,NO,53.1,309.4
SUP_T3_01393,"Turner, Chandler and Young Raw",3,HT,61.0,459.1
SUP_T3_01394,Smith-Cortez Raw,3,AU,40.7,539.9
SUP_T3_01395,Jacobs Inc Raw,3,SO,73.7,226.7
SUP_T3_01396,"Johnson, Mata and Brown Raw",3,SB,72.5,395.8
SUP_T3_01397,Kirby-Russell Raw,3,GM,82.9,243.4
SUP_T3_01398,"Collins, Thomas and Gordon Raw",3,LY,68.1,198.2
SUP_T3_01399,Wilkinson Ltd Raw,3,KZ,81.6,517.0
SUP_T3_01400,Stewart-Hopkins Raw,3,CH,61.1,173.6
SUP_T3_01401,Klein LLC Raw,3,IR,51.7,132.7
SUP_T3_01402,Davidson Inc Raw,3,BG,75.2,688.6
SUP_T3_01403,Harvey-George Raw,3,CM,83.7,699.9
SUP_T3_01404,"Thornton, Brown and Reynolds Raw",3,GD,80.1,510.0
SUP_T3_01405,Shepherd-Adams Raw,3,ST,75.8,219.8
SUP_T3_01406,"Walker, Gonzalez and Blanchard Raw",3,MV,68.8,530.5
SUP_T3_01407,"Andrews, Matthews and Ramirez Raw",3,PE,47.6,485.9
SUP_T3_01408,Stevenson Ltd Raw,3,GH,87.7,519.9
SUP_T3_01409,"Grimes, Moody and Barker Raw",3,ST,64.1,57.1
SUP_T3_01410,Palmer PLC Raw,3,AU,55.1,315.8
SUP_T3_01411,"Walker, Bryant and Wright Raw",3,MT,58.7,145.6
SUP_T3_01412,"Garcia, Walker and Smith Raw",3,GM,54.3,570.9
SUP_T3_01413,Hall-Peterson Raw,3,IT,37.6,246.3
SUP_T3_01414,"Villanueva, Shelton and Williams Raw",3,DJ,85.4,215.6
SUP_T3_01415,Henderson Inc Raw,3,MT,33.2,620.4
SUP_T3_01416,Hernandez Group Raw,3,BJ,85.4,522.1
SUP_T3_01417,Smith-Hudson Raw,3,UA,84.7,559.1
SUP_T3_01418,Lee-Fuentes Raw,3,AF,58.0,131.5
SUP_T3_01419,Brown and Sons Raw,3,ME,75.1,188.3
SUP_T3_01420,Williams-Moon Raw,3,BY,53.8,733.6
SUP_T3_01421,Williams-Wright Raw,3,FI,59.5,699.7
SUP_T3_01422,Murphy Inc Raw,3,GH,64.3,641.0
SUP_T3_01423,Erickson-Diaz Raw,3,AR,68.0,441.3
SUP_T3_01424,Nguyen-Villarreal Raw,3,PE,85.1,647.9
SUP_T3_01425,Brock LLC Raw,3,PK,88.7,508.1
SUP_T3_01426,"Cuevas, Williams and Hernandez Raw",3,BJ,56.9,279.6
SUP_T3_01427,"Meyers, Leonard and Shah Raw",3,NO,64.5,528.0
SUP_T3_01428,Torres-Miller Raw,3,GE,67.0,563.3
SUP_T3_01429,"Moore, Hess and Foley Raw",3,AE,77.3,647.9
SUP_T3_01430,Flores PLC Raw,3,HT,89.0,236.9
SUP_T3_01431,Pugh PLC Raw,3,IS,77.4,174.6
SUP_T3_01432,Willis and Sons Raw,3,NO,74.5,398.7
SUP_T3_01433,"Beltran, Reed and Smith Raw",3,TG,54.2,57.9
SUP_T3_01434,"Paul, Daniel and Collins Raw",3,IN,38.6,472.1
SUP_T3_01435,Huynh-Dickson Raw,3,LK,72.2,527.1
SUP_T3_01436,"Marquez, Ruiz and Cook Raw",3,SB,48.0,390.0
SUP_T3_01437,Garrison-Edwards Raw,3,AU,81.9,533.7
SUP_T3_01438,Avery-Shannon Raw,3,ZW,38.7,427.4
SUP_T3_01439,Reynolds-Hall Raw,3,YE,80.5,579.2
SUP_T3_01440,"Welch, Anderson and Ramirez Raw",3,MN,45.6,753.8
SUP_T3_01441,Smith Group Raw,3,JP,40.6,236.4
SUP_T3_01442,Mcgee and Sons Raw,3,BG,67.2,499.0
SUP_T3_01443,Powers PLC Raw,3,UA,74.1,382.2
SUP_T3_01444,"Diaz, Fry and Reynolds Raw",3,HN,78.7,250.7
SUP_T3_01445,Anderson-Sawyer Raw,3,CM,67.3,279.3
SUP_T3_01446,Ellis Inc Raw,3,MT,71.0,350.2
SUP_T3_01447,Williams-Moore Raw,3,IS,46.6,690.3
SUP_T3_01448,Lawson-Keller Raw,3,BY,77.5,566.7
SUP_T3_01449,"Stokes, Contreras and Fisher Raw",3,LU,60.8,468.5
SUP_T3_01450,Murray-Jones Raw,3,CM,50.1,198.6
SUP_T3_01451,Jennings Ltd Raw,3,TW,35.9,216.0
SUP_T3_01452,Johnson-Mahoney Raw,3,IS,86.1,224.3
SUP_T3_01453,Mcgee PLC Raw,3,KZ,44.9,723.6
SUP_T3_01454,Rodriguez Inc Raw,3,BD,33.0,789.3
SUP_T3_01455,Hubbard-Butler Raw,3,TN,48.6,683.9
SUP_T3_01456,Atkinson Ltd Raw,3,DJ,47.6,406.7
SUP_T3_01457,Greene Group Raw,3,ML,31.3,477.5
SUP_T3_01458,"Warren, Grant and Medina Raw",3,PL,41.5,664.2
SUP_T3_01459,Johnson Group Raw,3,NO,33.3,222.6
SUP_T3_01460,"Wilson, Mays and Peters Raw",3,GD,49.5,104.5
SUP_T3_01461,Russell PLC Raw,3,ST,37.5,666.1
SUP_T3_01462,Zimmerman-Gross Raw,3,GE,35.8,71.3
SUP_T3_01463,Rose Ltd Raw,3,UY,51.9,317.4
SUP_T3_01464,Cantu-Galvan Raw,3,MV,81.6,90.6
SUP_T3_01465,Kaiser Ltd Raw,3,BJ,68.0,573.7
SUP_T3_01466,Guerrero Group Raw,3,BJ,39.1,721.5
SUP_T3_01467,Holder-Blake Raw,3,ZW,86.8,345.0
SUP_T3_01468,"Blake, James and Thompson Raw",3,BW,34.7,515.5
SUP_T3_01469,Smith and Sons Raw,3,PL,78.8,691.9
SUP_T3_01470,"Freeman, Holloway and Ramsey Raw",3,PE,49.2,433.0
SUP_T3_01471,"Rodriguez, Barnett and Hancock Raw",3,LK,86.5,628.0
SUP_T3_01472,Moore-Lee Raw,3,BW,65.2,683.4
SUP_T3_01473,Bell LLC Raw,3,BN,84.2,312.0
SUP_T3_01474,Owens and Sons Raw,3,CM,73.8,282.5
SUP_T3_01475,"Ramsey, Norman and Chung Raw",3,ML,85.9,780.6
SUP_T3_01476,Williams Group Raw,3,SO,36.6,569.0
SUP_T3_01477,"Ramos, Wilkerson and Wolf Raw",3,MN,51.5,762.0
SUP_T3_01478,"Fuller, Hudson and Garcia Raw",3,LA,55.9,223.0
SUP_T3_01479,Reed-Campbell Raw,3,TW,67.9,148.6
SUP_T3_01480,"Harris, Murray and Miller Raw",3,HR,54.6,63.1
SUP_T3_01481,Castillo-Elliott Raw,3,SB,37.2,357.9
SUP_T3_01482,Gray-Robertson Raw,3,BW,70.3,704.5
SUP_T3_01483,Cole-Jones Raw,3,HN,83.5,587.1
SUP_T3_01484,"Morgan, Henry and Garcia Raw",3,TG,49.0,56.9
SUP_T3_01485,Torres-Jordan Raw,3,DZ,57.5,754.7
SUP_T3_01486,Barnett-Flynn Raw,3,MN,32.5,165.4
SUP_T3_01487,Clark-Torres Raw,3,MN,66.4,544.6
SUP_T3_01488,Gordon Ltd Raw,3,SA,78.5,550.7
SUP_T3_01489,"Gonzales, Chapman and Thomas Raw",3,GH,65.7,395.4
SUP_T3_01490,"Johnson, Bailey and Davenport Raw",3,BW,48.4,564.4
SUP_T3_01491,Patterson-Chang Raw,3,TN,31.4,750.0
SUP_T3_01492,Allen Group Raw,3,GD,74.7,494.6
SUP_T3_01493,"Woods, Norton and Smith Raw",3,VC,32.6,737.3
SUP_T3_01494,Garcia Group Raw,3,GH,74.0,687.2
SUP_T3_01495,"Grant, Rodriguez and Patton Raw",3,PK,66.0,414.2
SUP_T3_01496,Rodriguez-Campbell Raw,3,TW,61.5,468.0
SUP_T3_01497,Nunez-Smith Raw,3,MV,65.6,78.7
SUP_T3_01498,Thomas Ltd Raw,3,LA,69.4,339.4
SUP_T3_01499,Taylor LLC Raw,3,YE,63.3,135.4
SUP_T3_01500,Rogers-Johnson Raw,3,TW,58.4,451.7
SUP_T3_01501,Shea LLC Raw,3,SN,35.3,663.0
SUP_T3_01502,"Riddle, Hunter and Garner Raw",3,SN,86.0,748.2
SUP_T3_01503,Wade PLC Raw,3,GD,89.6,520.8
SUP_T3_01504,"Cameron, Bradley and Crawford Raw",3,IR,50.0,350.2
SUP_T3_01505,"Ellis, Meyer and Mendoza Raw",3,MV,75.5,335.1
SUP_T3_01506,Gray-Myers Raw,3,LU,61.4,59.0
SUP_T3_01507,Harris LLC Raw,3,DJ,72.9,167.4
SUP_T3_01508,Fox Ltd Raw,3,DZ,73.4,787.6
SUP_T3_01509,Johnson PLC Raw,3,ME,70.4,757.7
SUP_T3_01510,Carter LLC Raw,3,BZ,56.8,524.2
SUP_T3_01511,Gilbert PLC Raw,3,CU,42.6,365.0
SUP_T3_01512,Odom Group Raw,3,IS,58.0,217.5
SUP_T3_01513,"Beltran, Ramirez and Kim Raw",3,GR,87.6,216.5
SUP_T3_01514,"Knight, Schneider and Edwards Raw",3,BG,66.2,764.2
SUP_T3_01515,Gutierrez-Hughes Raw,3,CG,75.6,488.0
SUP_T3_01516,"Harvey, Steele and Howard Raw",3,PL,36.2,241.5
SUP_T3_01517,"Obrien, Gray and Thomas Raw",3,JP,66.5,203.3
SUP_T3_01518,Chavez LLC Raw,3,CH,83.5,245.2
SUP_T3_01519,"Powell, Smith and Anderson Raw",3,AE,45.8,76.5
SUP_T3_01520,Anderson LLC Raw,3,SB,52.7,436.3
SUP_T3_01521,Watson Ltd Raw,3,GH,57.0,101.3
SUP_T3_01522,Hayes-Charles Raw,3,KZ,75.8,719.9
SUP_T3_01523,Lopez Inc Raw,3,HT,55.5,315.7
SUP_T3_01524,"Wood, Elliott and Williams Raw",3,GD,51.1,505.7
SUP_T3_01525,Garcia-Black Raw,3,HN,79.3,205.4
SUP_T3_01526,"Martin, Atkins and Khan Raw",3,ZW,44.9,612.9
SUP_T3_01527,Rogers Group Raw,3,SA,32.9,519.4
SUP_T3_01528,Reynolds-Mckinney Raw,3,BA,42.6,749.0
SUP_T3_01529,Horn and Sons Raw,3,IS,73.2,151.0
SUP_T3_01530,"Martinez, Rose and Carter Raw",3,UG,80.1,309.6
SUP_T3_01531,Tucker-Mendez Raw,3,IQ,75.5,210.4
SUP_T3_01532,"Hawkins, Marsh and Butler Raw",3,SO,72.2,411.6
SUP_T3_01533,Taylor-Myers Raw,3,TG,31.1,200.0
SUP_T3_01534,Calderon-Patrick Raw,3,IR,59.7,467.9
SUP_T3_01535,Turner-Moore Raw,3,VC,65.5,170.7
SUP_T3_01536,Moore LLC Raw,3,GH,36.5,262.4
SUP_T3_01537,"Peters, King and Stephens Raw",3,AE,70.4,59.5
SUP_T3_01538,Lee-Jones Raw,3,VC,38.6,548.6
SUP_T3_01539,Young-Jones Raw,3,IT,87.2,766.5
SUP_T3_01540,Williams-Hahn Raw,3,BZ,50.2,67.8
SUP_T3_01541,Gentry Inc Raw,3,UA,89.8,271.8
SUP_T3_01542,"Hernandez, Shelton and Welch Raw",3,LK,60.4,608.3
SUP_T3_01543,Mora Inc Raw,3,LK,69.9,489.6
SUP_T3_01544,"Farmer, Caldwell and Ortiz Raw",3,BD,64.1,422.0
SUP_T3_01545,Miller-Baker Raw,3,CU,44.2,432.5
SUP_T3_01546,Marks PLC Raw,3,IT,48.6,123.0
SUP_T3_01547,"Martinez, Garcia and Carpenter Raw",3,PK,30.8,648.8
SUP_T3_01548,"Martinez, Stewart and Gould Raw",3,JP,44.9,214.8
SUP_T3_01549,"Rhodes, Thomas and Torres Raw",3,UA,31.6,485.2
SUP_T3_01550,Ortiz-Arnold Raw,3,BZ,43.4,168.0
SUP_T3_01551,Roberts Inc Raw,3,MM,67.1,219.5
SUP_T3_01552,Green LLC Raw,3,IS,59.5,780.2
SUP_T3_01553,Gonzalez Inc Raw,3,HR,36.4,793.7
SUP_T3_01554,"Garcia, Acevedo and Key Raw",3,KW,48.8,253.6
SUP_T3_01555,"Schultz, Collins and Rush Raw",3,TH,39.2,514.4
SUP_T3_01556,Dorsey-Terry Raw,3,LY,51.6,441.4
SUP_T3_01557,Moore Ltd Raw,3,IR,39.4,302.6
SUP_T3_01558,Wallace PLC Raw,3,CV,76.7,523.9
SUP_T3_01559,"Smith, Collins and Johnson Raw",3,UA,30.3,145.5
SUP_T3_01560,Gutierrez-Armstrong Raw,3,LK,37.8,722.5
SUP_T3_01561,Sparks-Roman Raw,3,JP,32.3,336.7
SUP_T3_01562,Chavez-Phillips Raw,3,CH,57.1,686.0
SUP_T3_01563,"Ellis, Lewis and Johnson Raw",3,VC,41.1,109.1
SUP_T3_01564,Baker LLC Raw,3,PL,61.1,602.4
SUP_T3_01565,Nelson-Wells Raw,3,FI,36.1,437.4
SUP_T3_01566,Ellis Ltd Raw,3,GM,76.3,430.1
SUP_T3_01567,Greene-Gibbs Raw,3,AR,50.2,359.6
SUP_T3_01568,Swanson-Johnson Raw,3,SB,32.6,456.7
SUP_T3_01569,Hodge Group Raw,3,ME,81.0,213.1
SUP_T3_01570,Scott-Burton Raw,3,PE,59.3,465.0
SUP_T3_01571,"Morse, Fox and Smith Raw",3,HR,59.2,510.7
SUP_T3_01572,Wright Inc Raw,3,IR,78.0,362.2
SUP_T3_01573,"Perez, Adkins and Duarte Raw",3,GE,38.4,343.2
SUP_T3_01574,Davis-Cabrera Raw,3,GE,79.7,657.7
SUP_T3_01575,Richmond-Jones Raw,3,JP,48.2,166.5
SUP_T3_01576,Smith-Jackson Raw,3,AF,39.6,782.8
SUP_T3_01577,Bell-Bentley Raw,3,DJ,45.1,458.2
SUP_T3_01578,"Brewer, Williams and Burns Raw",3,LA,41.5,102.9
SUP_T3_01579,Allen-Jennings Raw,3,CH,44.1,107.6
SUP_T3_01580,Miller PLC Raw,3,HN,32.5,757.3
SUP_T3_01581,"Sullivan, Cook and Russell Raw",3,ME,84.8,73.7
SUP_T3_01582,Martin and Sons Raw,3,DJ,52.8,335.5
SUP_T3_01583,Johnson-Galvan Raw,3,NL,85.2,641.0
SUP_T3_01584,Brown Group Raw,3,YE,70.2,356.6
SUP_T3_01585,Sampson-Ross Raw,3,TH,35.1,247.8
SUP_T3_01586,"Evans, Hoffman and Hampton Raw",3,UY,82.4,475.9
SUP_T3_01587,"Silva, Stone and Nelson Raw",3,NL,79.8,660.9
SUP_T3_01588,Black-Mcdonald Raw,3,PE,74.0,685.2
SUP_T3_01589,"Wright, Morton and Johnson Raw",3,IR,87.4,557.4
SUP_T3_01590,Morse Group Raw,3,AF,83.3,594.7
SUP_T3_01591,Smith-Jones Raw,3,KW,63.6,551.8
SUP_T3_01592,Herring-Hubbard Raw,3,PK,47.4,776.6
SUP_T3_01593,Valdez LLC Raw,3,CM,45.7,260.7
SUP_T3_01594,"Solomon, Larson and Lamb Raw",3,IN,75.3,436.8
SUP_T3_01595,Wallace Inc Raw,3,ME,86.6,799.6
SUP_T3_01596,Huynh Inc Raw,3,VC,48.7,761.6
SUP_T3_01597,Rodriguez-Warner Raw,3,KZ,85.3,573.1
SUP_T3_01598,Collier-Haney Raw,3,MT,39.4,527.1
SUP_T3_01599,Jensen-Jackson Raw,3,BA,82.4,551.4
SUP_T3_01600,Adams LLC Raw,3,MM,48.7,78.9
SUP_T3_01601,Duffy LLC Raw,3,HN,54.8,479.4
SUP_T3_01602,Sweeney-Henderson Raw,3,HR,77.5,655.0
SUP_T3_01603,Perez-Hall Raw,3,TH,57.2,271.9
SUP_T3_01604,"Stone, Alvarado and Cross Raw",3,SA,57.5,209.5
SUP_T3_01605,"Frost, Brooks and Martin Raw",3,IS,41.9,247.0
SUP_T3_01606,"Duke, Castillo and Frazier Raw",3,SN,75.8,342.3
SUP_T3_01607,Acosta LLC Raw,3,MN,58.4,759.8
SUP_T3_01608,Meadows Inc Raw,3,DJ,57.5,546.0
SUP_T3_01609,Williamson-Robles Raw,3,SO,66.0,642.9
SUP_T3_01610,"White, Sims and Whitney Raw",3,CU,73.5,70.5
SUP_T3_01611,Ball Ltd Raw,3,PK,81.5,753.0
SUP_T3_01612,Bernard PLC Raw,3,FI,45.5,520.5
SUP_T3_01613,Holland-Bryant Raw,3,UG,57.0,503.2
SUP_T3_01614,Vang and Sons Raw,3,MT,44.8,129.9
SUP_T3_01615,"Booth, Hines and Benson Raw",3,MT,53.6,777.3
SUP_T3_01616,Nelson Group Raw,3,JP,35.3,661.9
SUP_T3_01617,"Sharp, Hickman and Gonzalez Raw",3,BG,87.8,103.1
SUP_T3_01618,"Cain, Carson and Singleton Raw",3,TH,31.0,175.9
SUP_T3_01619,Hodge-Booker Raw,3,CV,51.0,755.2
SUP_T3_01620,Houston and Sons Raw,3,GD,50.9,744.1
SUP_T3_01621,Hopkins-Hughes Raw,3,LA,44.5,564.1
SUP_T3_01622,Beck-Green Raw,3,LK,34.9,797.3
SUP_T3_01623,Ritter and Sons Raw,3,BG,68.6,271.5
SUP_T3_01624,Ray-Gibbs Raw,3,TJ,39.9,219.4
SUP_T3_01625,Lowery-Myers Raw,3,LK,53.3,266.5
SUP_T3_01626,Jordan LLC Raw,3,UA,46.9,267.9
SUP_T3_01627,Hansen-Garcia Raw,3,CG,54.0,499.6
SUP_T3_01628,Summers Group Raw,3,IR,76.5,527.1
SUP_T3_01629,"Martinez, Gilmore and Martinez Raw",3,CG,65.5,431.6
SUP_T3_01630,Morgan Group Raw,3,CG,34.2,59.1
SUP_T3_01631,"Cain, Grant and Lopez Raw",3,YE,54.3,129.9
SUP_T3_01632,Christensen-Long Raw,3,ST,85.3,392.0
SUP_T3_01633,Clark-Watkins Raw,3,CH,30.2,103.9
SUP_T3_01634,"Carlson, Smith and Mcmillan Raw",3,NP,87.0,623.9
SUP_T3_01635,"Rowland, Brewer and Ward Raw",3,CM,69.2,284.9
SUP_T3_01636,Bradford and Sons Raw,3,MM,65.7,656.7
SUP_T3_01637,"Love, King and Anderson Raw",3,LK,56.6,127.4
SUP_T3_01638,"Larsen, Garcia and Weaver Raw",3,BW,56.5,480.3
SUP_T3_01639,Sanders-Burgess Raw,3,TN,79.9,794.5
SUP_T3_01640,Cox and Sons Raw,3,HR,67.0,177.7
SUP_T3_01641,"Bass, Wong and Murphy Raw",3,UY,46.1,270.3
SUP_T3_01642,"Bradshaw, Price and Brown Raw",3,SN,50.1,493.9
SUP_T3_01643,Estrada Inc Raw,3,CV,46.8,224.3
SUP_T3_01644,"Townsend, Brown and Meyers Raw",3,CG,48.2,473.5
SUP_T3_01645,Jones-Jones Raw,3,KW,89.1,744.2
SUP_T3_01646,"Stevens, Hoffman and French Raw",3,PL,86.4,221.6
SUP_T3_01647,"Hanson, Robertson and Taylor Raw",3,VC,58.8,559.8
SUP_T3_01648,Foley Inc Raw,3,PK,73.6,320.1
SUP_T3_01649,Chambers PLC Raw,3,DZ,82.6,617.8
